position,playerId,playerName,minutesPlayed,expected_danger_per_90,danger_passes_per_90,total_danger,total_danger_passes,total_passes
AMF,496823,Pedro Neto,45.0,0.3308253890980214,4.0,0.1654126945490107,2,4
CF,496823,Pedro Neto,596.0,0.39839393420345975,4.228187919463087,2.6382531642806892,28,142
LAMF,496823,Pedro Neto,789.0,0.5591934452489613,5.133079847908745,4.902262536682561,45,246
LW,496823,Pedro Neto,367.0,0.2604821343997837,2.20708446866485,1.0621882591635623,9,56
RAMF,496823,Pedro Neto,1367.0,0.45494511999665743,4.411119239209949,6.910110878171452,67,360
RW,496823,Pedro Neto,333.0,0.32381903221087216,2.4324324324324325,1.1981304191802271,9,69
RWB,496823,Pedro Neto,90.0,0.1041212027892896,3.0,0.1041212027892896,3,12
RB,499655,Y. Sugawara,597.0,0.6715094884826706,3.7688442211055277,4.454346273601715,25,314
RB5,499655,Y. Sugawara,368.0,0.5185851226836635,2.690217391304348,2.120436946084313,11,133
RW,499655,Y. Sugawara,97.0,0.5910851901835411,5.56701030927835,0.6370584827533722,6,41
RWB,499655,Y. Sugawara,729.0,0.6635670390000992,4.444444444444445,5.3748930159008035,36,387
AMF,500553,Omar Marmoush,232.0,0.556463606781438,5.431034482758621,1.4344395197032624,14,74
CF,500553,Omar Marmoush,532.0,0.24101270067505107,2.537593984962406,1.4246528528791906,15,94
LAMF,500553,Omar Marmoush,166.0,0.4852444811954402,4.337349397590362,0.8950064875382564,8,48
LCMF,500553,Omar Marmoush,103.0,0.8849048841656999,6.990291262135922,1.0127244785451899,8,49
LW,500553,Omar Marmoush,90.0,0.036444398862454805,0.0,0.036444398862454805,0,3
LWF,500553,Omar Marmoush,74.0,0.4561465376800845,2.4324324324324325,0.3750538198702917,2,14
RAMF,500553,Omar Marmoush,162.0,0.4710809036172828,3.333333333333333,0.8479456265111089,6,44
CB,501419,J. Todibo,278.0,0.32271853046374377,0.0,0.9968416829880085,0,80
LCB,501419,J. Todibo,90.0,0.1031081569866119,0.0,0.1031081569866119,0,8
LCMF,501419,J. Todibo,90.0,0.1854033200700655,0.0,0.1854033200700655,0,13
RCB,501419,J. Todibo,1110.0,0.4412556479561184,0.40540540540540543,5.442152991458793,5,465
RCB3,501419,J. Todibo,1023.0,0.4850170684079075,0.5278592375366569,5.513027344236548,6,493
LB5,503347,W. Coulibaly,7.0,0.23297572783087586,0.0,0.0181203343868459,0,2
RB,503347,W. Coulibaly,118.0,0.4585017130615831,1.5254237288135593,0.6011466904585201,2,56
AMF,504249,Jota Silva,203.0,0.06688529901479412,0.4433497536945813,0.1508635077778134,1,13
CF,504249,Jota Silva,91.0,0.12430595993338266,0.989010989010989,0.1256871372659758,1,9
LAMF,504249,Jota Silva,31.0,0.055685834414127,0.0,0.0191806762981993,0,1
LCMF,504249,Jota Silva,41.0,0.008283107303679513,0.0,0.003773415549454,0,2
RAMF,504249,Jota Silva,626.0,0.44577914966864,3.1629392971246006,3.1006416410285405,22,99
RB,504249,Jota Silva,18.0,0.8358668078472999,5.0,0.16717336156946,1,7
RDMF,504249,Jota Silva,31.0,0.020128387624822452,0.0,0.0069331112929944,0,1
RW,504249,Jota Silva,302.0,0.16852651305442934,1.1920529801324504,0.5655000771381963,4,38
RWF,504249,Jota Silva,29.0,0.4327453734515233,6.206896551724138,0.1394401758899353,2,9
SS,504249,Jota Silva,48.0,0.17393555185899415,1.875,0.0927656276581302,1,9
CB,504375,M. Lacroix,2847.0,0.46959589820634495,0.6638566912539515,14.85488357992738,21,1242
LCB3,504375,M. Lacroix,90.0,0.4418354121426968,0.0,0.4418354121426968,0,47
RCB,504375,M. Lacroix,360.0,0.07540885055282925,0.0,0.301635402211317,0,35
RCB3,504375,M. Lacroix,270.0,0.38526851313511984,2.0,1.1558055394053595,6,111
GK,504579,H. Valdimarsson,149.0,0.38715703195143003,0.0,0.6409599751195897,0,68
CB,504613,F. Downes,180.0,0.3122086253989234,1.0,0.6244172507978468,2,55
DMF,504613,F. Downes,709.0,0.3876079627072423,1.2693935119887165,3.0534893951048305,10,281
LCMF,504613,F. Downes,744.0,0.13780441194294252,0.4838709677419355,1.1391831387283247,4,90
LDMF,504613,F. Downes,90.0,0.1280983356622335,1.0,0.1280983356622335,1,9
RCB3,504613,F. Downes,90.0,0.5462081560640504,3.0,0.5462081560640504,3,45
RCMF,504613,F. Downes,1453.0,0.35733538449773045,0.8052305574673091,5.768981263057803,13,509
RDMF,504613,F. Downes,360.0,0.294753258356448,0.75,1.179013033425792,3,95
CB,508021,Jorge Cuenca,14.0,0.2785182765301877,0.0,0.043325065238029196,0,4
LB,508021,Jorge Cuenca,12.0,0.07317991860123975,0.0,0.0097573224801653,0,1
LCB,508021,Jorge Cuenca,180.0,0.46432701734690524,0.0,0.9286540346938106,0,83
LCB3,508021,Jorge Cuenca,166.0,0.48340868554160604,0.5421686746987953,0.8916204644434067,1,84
RAMF,508021,Jorge Cuenca,5.0,0.3534273292215402,0.0,0.019634851623418898,0,2
LCMF,508830,B. Gilmour,89.0,0.6350472444075557,3.033707865168539,0.6279911639141383,3,52
RDMF,508830,B. Gilmour,18.0,0.591479946100521,0.0,0.1182959892201042,0,12
AMF,512982,Matheus Cunha,734.0,0.7268028643688801,7.111716621253406,5.927481138297311,58,288
CF,512982,Matheus Cunha,828.0,0.2393229972998713,2.717391304347826,2.201771575158816,25,116
LAMF,512982,Matheus Cunha,270.0,0.29809244525390854,3.333333333333333,0.8942773357617256,10,40
LCMF,512982,Matheus Cunha,90.0,0.2825593624401229,5.0,0.2825593624401229,5,8
LCMF3,512982,Matheus Cunha,90.0,0.0184581525887471,0.0,0.0184581525887471,0,1
LW,512982,Matheus Cunha,270.0,0.9118787523602488,7.666666666666666,2.7356362570807464,23,134
LWF,512982,Matheus Cunha,1261.0,0.5869812548078513,5.138778747026169,8.224259581252229,72,426
RAMF,512982,Matheus Cunha,248.0,0.03248824557802529,0.0,0.08952316559278081,0,16
RW,512982,Matheus Cunha,180.0,0.12172489556220675,1.0,0.2434497911244135,2,6
SS,512982,Matheus Cunha,157.0,0.34248207593702285,2.8662420382165603,0.5974409546901398,5,47
AMF,514484,Fábio Carvalho,58.0,0.29538088904551824,1.5517241379310345,0.19035657294044508,1,14
CF,514484,Fábio Carvalho,114.0,0.18240697419827312,1.5789473684210527,0.23104883398447928,2,15
LAMF,514484,Fábio Carvalho,17.0,0.6132927244841846,10.588235294117647,0.1158441812914571,2,8
LCMF3,514484,Fábio Carvalho,21.0,0.15961087755979114,0.0,0.0372425380972846,0,4
LW,514484,Fábio Carvalho,151.0,0.4340819442148829,2.980132450331126,0.7282930397383035,5,52
LWF,514484,Fábio Carvalho,43.0,0.1551604885309319,2.0930232558139537,0.07413223340922301,1,7
RAMF,514484,Fábio Carvalho,26.0,0.06929118137241104,0.0,0.0200174523964743,0,2
RCMF3,514484,Fábio Carvalho,22.0,0.5584807608232991,4.090909090909091,0.136517519312362,1,8
RDMF,514484,Fábio Carvalho,10.0,0.28673521702899385,0.0,0.031859468558777096,0,5
RW,514484,Fábio Carvalho,14.0,1.2386077994886544,6.428571428571428,0.19267232436490178,1,5
SS,514484,Fábio Carvalho,208.0,0.3235017993405672,3.4615384615384617,0.747648602920422,8,56
DMF,518231,S. Tonali,1762.0,0.5239057218347705,2.0431328036322363,10.256909798587396,40,903
LCMF,518231,S. Tonali,428.0,0.5972064362363656,4.415887850467289,2.840048385657383,21,170
LCMF3,518231,S. Tonali,86.0,0.41521587990172903,3.13953488372093,0.3967618407949855,3,40
LDMF,518231,S. Tonali,90.0,0.1643611316624297,1.0,0.1643611316624297,1,2
RCMF,518231,S. Tonali,451.0,0.3744802199050727,1.1973392461197339,1.876561990857642,6,127
RCMF3,518231,S. Tonali,581.0,0.47030983303082474,1.7039586919104992,3.0361112554545464,11,229
CB,518805,L. Woolfenden,408.0,0.2662672426573197,0.0,1.2070781667131827,0,101
RB,518805,L. Woolfenden,26.0,0.05932631005235169,0.0,0.0171387117929016,0,2
RCB,518805,L. Woolfenden,951.0,0.5020256752011264,0.28391167192429023,5.3047379679585696,3,446
RCB3,518805,L. Woolfenden,26.0,0.0365996391436357,0.0,0.0105732290859392,0,1
AMF,520221,T. Doyle,10.0,0.8911585564973235,0.0,0.0990176173885915,0,8
DMF,520221,T. Doyle,29.0,0.5826109873959294,3.103448275862069,0.18773020704979948,1,20
LCMF,520221,T. Doyle,89.0,0.425922464720877,2.0224719101123596,0.421189992890645,2,46
LCMF3,520221,T. Doyle,59.0,0.21386428038967345,0.0,0.1401999171443415,0,16
LDMF,520221,T. Doyle,17.0,0.47922946779807474,0.0,0.0905211216951919,0,8
LW,520221,T. Doyle,7.0,0.08431644092064428,0.0,0.006557945404939,0,2
RCMF,520221,T. Doyle,381.0,0.6080515691965024,3.779527559055118,2.574084976265193,16,224
RDMF,520221,T. Doyle,74.0,0.8509057321584023,6.081081081081082,0.6996336019969085,5,42
RWF,520221,T. Doyle,13.0,1.4354973160271112,13.846153846153847,0.2073496123150272,2,8
LCMF3,520291,B. Saka,178.0,0.054660841420939785,0.5056179775280899,0.1081069974769698,1,7
RAMF,520291,B. Saka,66.0,0.5870184134160379,6.818181818181818,0.4304801698384278,5,19
RW,520291,B. Saka,697.0,0.8012451342869463,7.489239598278335,6.205198428866685,58,308
RWF,520291,B. Saka,1039.0,0.8677741024911226,7.53609239653513,10.017969916536405,87,397
CB,520300,N. Wood,318.0,0.5235103851693117,0.0,1.8497366942649012,0,174
LCB,520300,N. Wood,168.0,0.3745447350243299,0.0,0.6991501720454159,0,52
LCB3,520300,N. Wood,362.0,0.5556543409149616,0.49723756906077343,2.234965237902401,2,205
RCB3,520300,N. Wood,90.0,0.3430432922049043,0.0,0.3430432922049043,0,28
CB,521457,A. Bella-Kotchap,262.0,0.7575385477634247,0.34351145038167935,2.205278883489081,1,193
RCB,521457,A. Bella-Kotchap,78.0,0.38129166664902,0.0,0.330452777762484,0,24
AMF,522222,K. Schade,68.0,0.6446100320100798,2.6470588235294117,0.4870386908520603,2,13
CF,522222,K. Schade,452.0,0.17519640399399025,0.5973451327433629,0.87987527339204,3,67
LAMF,522222,K. Schade,1317.0,0.355941576869453,3.0751708428246016,5.208611741522995,45,268
LCMF3,522222,K. Schade,32.0,0.11443909887423928,0.0,0.0406894573775073,0,4
LDMF,522222,K. Schade,29.0,0.8333107311512677,3.103448275862069,0.2685112355931863,1,4
LW,522222,K. Schade,316.0,0.2476270400297362,2.278481012658228,0.8694460516599627,8,52
LWF,522222,K. Schade,306.0,0.20129155781714075,2.3529411764705883,0.6843912965782785,8,49
RW,522222,K. Schade,60.0,0.8214293847807388,7.5,0.5476195898538259,5,15
RWF,522222,K. Schade,14.0,0.06620029023074721,0.0,0.0102978229247829,0,1
SS,522222,K. Schade,28.0,0.2948701553001746,3.214285714285714,0.09173738164894321,1,5
GK,524141,V. Jaroš,16.0,0.32366769896457226,0.0,0.0575409242603684,0,8
AMF,524163,B. Johnson,38.0,0.5592734352621195,2.3684210526315788,0.2361376726662282,1,14
LAMF,524163,B. Johnson,137.0,0.23549459153959257,1.313868613138686,0.35847510045471315,2,40
LCMF3,524163,B. Johnson,29.0,0.5106207287412019,6.206896551724138,0.1645333459277206,2,7
LWF,524163,B. Johnson,31.0,0.11329544018665336,0.0,0.0390239849531806,0,3
RAMF,524163,B. Johnson,303.0,0.5041514348095785,4.752475247524752,1.6973098305255807,16,89
RW,524163,B. Johnson,628.0,0.24077440156174,2.2929936305732483,1.6800702686752524,16,112
RWF,524163,B. Johnson,1470.0,0.32010359102726826,2.8163265306122454,5.228358653445381,46,372
LB,525613,T. Livramento,1080.0,0.3780473874895288,1.1666666666666667,4.536568649874346,14,429
LB5,525613,T. Livramento,90.0,0.6232310521085439,1.0,0.6232310521085439,1,65
LCB3,525613,T. Livramento,90.0,0.3711404023987897,2.0,0.37114040239878976,2,25
LWB,525613,T. Livramento,270.0,0.29853455235944043,1.0,0.8956036570783213,3,72
RB,525613,T. Livramento,1963.0,0.5199390803112334,1.5129903209373408,11.340449051677234,33,1000
RCB3,525613,T. Livramento,48.0,0.36308642939813834,1.875,0.1936460956790071,1,19
RWB,525613,T. Livramento,90.0,0.1530692336884411,1.0,0.1530692336884411,1,10
AMF,525621,J. Sarmiento,18.0,0.2576601028729885,0.0,0.0515320205745977,0,6
AMF,527201,C. Archer,34.0,0.35412364631827803,2.6470588235294117,0.1337800441646828,1,2
CF,527201,C. Archer,1205.0,0.14472862070419926,0.7468879668049793,1.9377554216506678,10,164
LW,527201,C. Archer,137.0,0.17302142251830396,0.0,0.2633770542778627,0,24
RWF,527201,C. Archer,88.0,0.06137979648069753,0.0,0.060015801003348704,0,9
SS,527201,C. Archer,273.0,0.19895459400857124,1.3186813186813187,0.6034956018259995,4,37
AMF,528194,J. McAtee,47.0,0.86785622169027,5.744680851063829,0.45321380466047434,3,23
CF,528194,J. McAtee,6.0,0.769823909818023,15.0,0.051321593987868196,1,5
LAMF,528194,J. McAtee,15.0,1.3358789971184555,6.0,0.22264649951974258,1,7
LW,528194,J. McAtee,16.0,0.05085167611184944,0.0,0.0090402979754399,0,1
RAMF,528194,J. McAtee,195.0,0.2920863420230313,1.8461538461538463,0.6328537410499011,4,49
RCMF,528194,J. McAtee,28.0,0.12301505010058178,0.0,0.038271348920181,0,9
RW,528194,J. McAtee,29.0,0.40910950353604686,3.103448275862069,0.1318241733616151,1,14
SS,528194,J. McAtee,73.0,0.1680078411310563,2.4657534246575343,0.1362730266951901,2,16
CF,529349,Antony,15.0,0.19288193066510997,0.0,0.032146988444184996,0,3
RAMF,529349,Antony,41.0,0.4558408275327607,4.390243902439025,0.20766082143159098,2,8
RB5,529349,Antony,36.0,0.5376069565506127,2.5,0.2150427826202451,1,22
RW,529349,Antony,14.0,0.2578384040221903,6.428571428571428,0.0401081961812296,1,3
RWB,529349,Antony,26.0,0.4016724143668477,0.0,0.116038697483756,0,14
RWF,529349,Antony,49.0,0.4031157582089032,3.6734693877551017,0.2194741350248473,2,18
CF,532621,A. Broja,297.0,0.21109413145530856,1.5151515151515151,0.6966106338025182,5,53
SS,532621,A. Broja,61.0,0.09916900214909695,0.0,0.0672145459010546,0,7
LCB,532749,B. Badiashile,310.0,0.6375448953855806,1.1612903225806452,2.1959879729947778,4,245
RCB,532749,B. Badiashile,125.0,0.3530007229126705,0.0,0.49027878182315343,0,51
LB,532892,T. Mitchell,180.0,0.09797281981599741,1.0,0.19594563963199482,2,15
LB5,532892,T. Mitchell,1360.0,0.34850664326555525,1.9852941176470589,5.266322609346168,30,426
LWB,532892,T. Mitchell,2068.0,0.5128174638014568,3.1769825918762087,11.783405723793473,73,912
AMF,532949,D. McNeil,798.0,0.6842515372943238,6.879699248120301,6.067030297343004,61,313
CF,532949,D. McNeil,90.0,0.9518194711930955,6.0,0.9518194711930955,6,44
LAMF,532949,D. McNeil,203.0,0.05413692164204561,0.0,0.12210883437039176,0,18
LB5,532949,D. McNeil,90.0,0.0397621785182033,0.0,0.0397621785182033,0,5
LCMF3,532949,D. McNeil,90.0,0.1769805714875501,1.0,0.1769805714875501,1,17
LW,532949,D. McNeil,434.0,0.39648126727508254,5.184331797235023,1.9119207777487313,25,100
RAMF,532949,D. McNeil,219.0,0.7911398338006764,6.575342465753424,1.9251069289149796,16,99
RB,532949,D. McNeil,90.0,0.025747251279745902,0.0,0.0257472512797459,0,3
RW,532949,D. McNeil,109.0,0.13543935664979387,1.651376146788991,0.1640321097203059,2,8
CF,534324,K. Mitoma,44.0,0.07553493877290197,0.0,0.0369281922889743,0,9
LAMF,534324,K. Mitoma,1336.0,0.4628040487015641,3.974550898203593,6.87006898961433,59,439
LCMF3,534324,K. Mitoma,90.0,0.1532836544928262,1.0,0.1532836544928262,1,7
LW,534324,K. Mitoma,1324.0,0.39779363555661335,2.719033232628399,5.851986371966179,40,420
LWB,534324,K. Mitoma,177.0,0.32005550682842393,4.067796610169491,0.6294424967625671,8,36
LWF,534324,K. Mitoma,270.0,0.3759165217776162,3.333333333333333,1.1277495653328486,10,70
SS,534324,K. Mitoma,16.0,0.12108887338380862,5.625,0.0215269108237882,1,1
CB,534563,C. Richards,90.0,0.3552871994170987,0.0,0.3552871994170987,0,29
LCB3,534563,C. Richards,360.0,0.4040228871164501,0.25,1.6160915484658007,1,133
RCB,534563,C. Richards,90.0,0.10385077434416541,0.0,0.10385077434416541,0,11
RCB3,534563,C. Richards,1656.0,0.3908855908409995,0.8152173913043479,7.192294871474391,15,684
RCMF,534563,C. Richards,8.0,0.24726539013169052,0.0,0.021979145789483602,0,5
GK,535808,J. Stolarczyk,900.0,0.3341712879982642,0.0,3.3417128799826417,0,345
DMF,535824,R. Gravenberch,351.0,0.4519112393072068,1.5384615384615385,1.7624538332981063,6,166
LCB3,535824,R. Gravenberch,90.0,0.1160631345452181,0.0,0.1160631345452181,0,12
LCMF,535824,R. Gravenberch,180.0,0.023828909197253154,0.0,0.0476578183945063,0,6
LDMF,535824,R. Gravenberch,180.0,0.0594960070539036,0.0,0.1189920141078072,0,14
RCB,535824,R. Gravenberch,338.0,0.18374626653281828,0.0,0.6900693120899175,0,70
RCMF,535824,R. Gravenberch,270.0,0.29989910716626467,0.6666666666666667,0.8996973214987941,2,90
RDMF,535824,R. Gravenberch,2728.0,0.5114539772164475,1.4846041055718475,15.502738331627432,45,1529
LAMF,535839,C. Summerville,481.0,0.4284486794358133,2.993762993762994,2.289820164540291,16,142
LCMF,535839,C. Summerville,36.0,0.095891798716035,0.0,0.038356719486414,0,3
LCMF3,535839,C. Summerville,36.0,0.02064739626309,0.0,0.008258958505236,0,1
LW,535839,C. Summerville,357.0,0.358252492716621,2.5210084033613445,1.4210682211092633,10,74
LWF,535839,C. Summerville,157.0,0.29302446211526567,3.4394904458598723,0.5111648950232968,6,35
LAMF,536067,N. Madueke,312.0,0.42846688634824115,2.884615384615384,1.4853518726739026,10,88
LW,536067,N. Madueke,132.0,0.13222289418209715,2.0454545454545454,0.1939269114670758,3,10
RAMF,536067,N. Madueke,1658.0,0.5805071108799058,5.102533172496984,10.694230998209822,94,510
RW,536067,N. Madueke,378.0,0.24873315944196314,1.9047619047619047,1.0446792696562452,8,84
LAMF,536494,M. Mudryk,142.0,0.2892428819402646,2.535211267605634,0.45636099150575077,4,24
LW,536494,M. Mudryk,49.0,0.44270367394411875,5.5102040816326525,0.2410275558140202,3,14
RAMF,536494,M. Mudryk,30.0,0.0433710755955774,0.0,0.0144570251985258,0,1
RB,537185,J. Araujo,525.0,0.40531086390249077,1.3714285714285714,2.3643133727645296,8,225
AMF,540754,A. Onana,23.0,0.27324923816753727,0.0,0.0698303608650373,0,10
LCMF,540754,A. Onana,429.0,0.31183010138153644,1.8881118881118881,1.4863901499186571,9,136
LDMF,540754,A. Onana,457.0,0.36958196839279817,0.9846827133479212,1.8766551061723193,5,188
RCMF,540754,A. Onana,426.0,0.25639114003867797,0.4225352112676056,1.213584729516409,2,124
RDMF,540754,A. Onana,602.0,0.4146606086459946,0.7475083056478405,2.773618737832097,5,327
DMF,540839,C. Doucouré,34.0,0.0963665822048813,0.0,0.0364051532773996,0,5
LCMF,540839,C. Doucouré,343.0,0.3304249304821273,0.7871720116618076,1.2592861239485518,3,143
RCMF,540839,C. Doucouré,226.0,0.20105179518533153,0.0,0.5048633967987214,0,55
AMF,541598,M. Kudus,90.0,0.3713286824502147,4.0,0.3713286824502147,4,23
CF,541598,M. Kudus,702.0,0.41650753870712043,2.8205128205128207,3.2487588019155393,22,210
LAMF,541598,M. Kudus,701.0,0.21210829315728347,1.5406562054208275,1.6520879278139524,12,93
LCMF3,541598,M. Kudus,90.0,0.0896285079981933,1.0,0.0896285079981933,1,11
LW,541598,M. Kudus,731.0,0.3298575492375552,2.462380300957592,2.679176316585032,20,178
LWF,541598,M. Kudus,270.0,0.11800498006398326,0.6666666666666667,0.35401494019194973,2,30
RAMF,541598,M. Kudus,901.0,0.24777527694531368,1.997780244173141,2.4805058280858625,20,179
RW,541598,M. Kudus,703.0,0.16280640695183216,0.8961593172119487,1.2716989343015335,7,82
RWF,541598,M. Kudus,180.0,0.3237997596828463,2.5,0.6475995193656926,5,47
SS,541598,M. Kudus,90.0,0.47287881504001594,2.0,0.4728788150400159,2,14
LB,542200,R. Calafiori,915.0,0.47820102961242117,1.5737704918032787,4.861710467726282,16,493
LB5,542200,R. Calafiori,111.0,0.030549140911794326,0.0,0.037677273791213,0,3
LCB,542200,R. Calafiori,141.0,0.16472967859523463,1.2765957446808511,0.2580764964658676,2,33
LCB3,542200,R. Calafiori,145.0,0.05632775866710714,0.0,0.0907502778525615,0,8
RCB3,542200,R. Calafiori,68.0,0.026757590693972554,0.0,0.0202168463021126,0,2
AMF,543793,J. Zirkzee,346.0,0.283177324802212,1.300578034682081,1.088659493128504,5,82
CF,543793,J. Zirkzee,1147.0,0.21225944582053363,1.098517872711421,2.7051287150683567,14,256
LCMF,543793,J. Zirkzee,20.0,0.25258457829873243,0.0,0.0561299062886072,0,10
RWF,543793,J. Zirkzee,152.0,0.26736519829171085,1.1842105263157894,0.451550112670445,2,45
SS,543793,J. Zirkzee,16.0,0.08622348561178705,0.0,0.0153286196643177,0,1
LCB,543873,E. Cashin,28.0,0.8724594344180991,6.428571428571428,0.2714318240411864,2,26
RCB,543873,E. Cashin,1.0,0.914446344286809,0.0,0.0101605149365201,0,2
CF,543978,D. Núñez,1210.0,0.2367763216530553,1.9338842975206612,3.1833261022244104,26,207
LAMF,543978,D. Núñez,9.0,0.539268808388416,10.0,0.0539268808388416,1,4
LWF,543978,D. Núñez,29.0,0.019851044851350006,0.0,0.006396447785435001,0,5
LB,544911,N. Patterson,75.0,0.2797918577103276,2.4000000000000004,0.233159881425273,2,23
RAMF,544911,N. Patterson,56.0,0.18991346430030892,1.607142857142857,0.1181683777868589,1,8
RB,544911,N. Patterson,247.0,0.6611331198062946,4.7368421052631575,1.8144431176906086,13,144
CB,545267,R. Drăgușin,46.0,0.7121716188567897,1.9565217391304348,0.3639988274156925,1,29
LCB,545267,R. Drăgușin,195.0,0.685836269205192,0.46153846153846156,1.485978583277916,1,120
